region,province,daire,type,parti,candidat,voix,sieges
"درعة -تافيلالت","زاكورة","زاكورة","محلية","حزب جبهة القوى الديمقراطية","سلمة العبيوي","495","0"
"درعة -تافيلالت","زاكورة","زاكورة","محلية","تحالف العهد و التجديد","محمد  رياض ","444","0"
"درعة -تافيلالت","زاكورة","زاكورة","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","عبد اللطيف الحاجي","267","0"
"درعة -تافيلالت","زاكورة","زاكورة","محلية","حزب الديمقراطيين الجدد","محمد ايت الشوط","177","0"
"درعة -تافيلالت","زاكورة","زاكورة","محلية","حزب الحركة الديمقراطية الاجتماعية","مبارك غنام","124","0"
"درعة -تافيلالت","زاكورة","زاكورة","محلية","حزب الشورى والاستقلال","عمر خالدي","122","0"
"درعة -تافيلالت","زاكورة","زاكورة","محلية","حزب اليسار الأخضر المغربي","محمد امين خزراجي","66","0"
"طنجة- تطوان -الحسيمة","الحسيمة","الحسيمة","محلية","حزب الأصالة والمعاصرة","محمد الحموتي","40868","2"
"طنجة- تطوان -الحسيمة","الحسيمة","الحسيمة","محلية","حزب الحركة الشعبية","محمد الاعرج","9347","1"
"طنجة- تطوان -الحسيمة","الحسيمة","الحسيمة","محلية","حزب الاستقلال","نور الدين مضيان","9103","1"
"طنجة- تطوان -الحسيمة","الحسيمة","الحسيمة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","عبد الحق امغار","7525","0"
"طنجة- تطوان -الحسيمة","الحسيمة","الحسيمة","محلية","حزب التجمع الوطني للأحرار","عصام الخمليشي","5941","0"
"طنجة- تطوان -الحسيمة","الحسيمة","الحسيمة","محلية","حزب العدالة والتنمية","نجيب الوزاني","3770","0"
"طنجة- تطوان -الحسيمة","الحسيمة","الحسيمة","محلية","حزب التقدم والاشتراكية","احمد الدويري","1116","0"
"طنجة- تطوان -الحسيمة","الحسيمة","الحسيمة","محلية"," حزب النهضة والفضيلة","رشيد بوفونس","736","0"
"طنجة- تطوان -الحسيمة","الحسيمة","الحسيمة","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","الحسين المرابط","326","0"
"طنجة- تطوان -الحسيمة","الحسيمة","الحسيمة","محلية","حزب الحركة الديمقراطية الاجتماعية","جمال شعو","233","0"
"طنجة- تطوان -الحسيمة","الحسيمة","الحسيمة","محلية","حزب جبهة القوى الديمقراطية","محمد موحا","133","0"
"طنجة- تطوان -الحسيمة","الحسيمة","الحسيمة","محلية","حزب الديمقراطيين الجدد","ياسين الفاسي","92","0"
"فاس- مكناس","تازة","تازة","محلية","حزب الأصالة والمعاصرة","عبد الواحد المسعودي","22651","1"
"فاس- مكناس","تازة","تازة","محلية","حزب العدالة والتنمية","جمال مسعودي","16146","1"
"فاس- مكناس","تازة","تازة","محلية","حزب الاستقلال","محمد بودس","10397","1"
"فاس- مكناس","تازة","تازة","محلية","حزب الحركة الشعبية","عبد العزيز كوسكوس","8791","1"
"فاس- مكناس","تازة","تازة","محلية","حزب الحركة الديمقراطية الاجتماعية","محمد امغار","8476","1"
"فاس- مكناس","تازة","تازة","محلية","حزب النهضة","حافظ بن كمرة","7738","0"
"فاس- مكناس","تازة","تازة","محلية","حزب الوحدة والديمقراطية","الغازي  اجطيو","7189","0"
"فاس- مكناس","تازة","تازة","محلية","حزب التجمع الوطني للأحرار","الهادي اوراغ","6787","0"
"فاس- مكناس","تازة","تازة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","عبد الخالق القروطي","6180","0"
"فاس- مكناس","تازة","تازة","محلية","حزب جبهة القوى الديمقراطية","محمد البزيزي","5204","0"
"فاس- مكناس","تازة","تازة","محلية","حزب التقدم والاشتراكية","عمر شلاح","3054","0"
"فاس- مكناس","تازة","تازة","محلية","حزب الاتحاد الدستوري","عزوز هرماك","2558","0"
"فاس- مكناس","تازة","تازة","محلية","حزب الاتحاد المغربي للديمقراطية","الحسن بوراس","2023","0"
"فاس- مكناس","تازة","تازة","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","عبد الكريم المزازي","1474","0"
"فاس- مكناس","تازة","تازة","محلية","حزب الديمقراطيين الجدد","يوسف بوكنيفي","665","0"
"فاس- مكناس","تازة","تازة","محلية","حزب الوسط الاجتماعي","محمد بودلاح","245","0"
"فاس- مكناس","تازة","تازة","محلية","حزب الأمل","محمد فتاح","178","0"
"فاس- مكناس","تازة","تازة","محلية"," حزب النهضة والفضيلة","عبد العزيز بن حرود","164","0"
"فاس- مكناس","تازة","تازة","محلية","حزب البيئة والتنمية المستدامة","عبد الحميد البوجادي","106","0"
"فاس- مكناس","تازة","تازة","محلية","حزب المجتمع الديمقراطي","عبد الرزاق دنازي","103","0"
"فاس- مكناس","تازة","تازة","محلية","الحزب الديمقراطي الوطني","عبد الحق لعيوني الودغيري","92","0"
"فاس- مكناس","تاونات","تاونات - تيسة","محلية","حزب التجمع الوطني للأحرار","محمد عبو","16133","1"
"فاس- مكناس","تاونات","تاونات - تيسة","محلية","حزب الأصالة والمعاصرة","عبد اللطيف الفويقر","16104","1"
"فاس- مكناس","تاونات","تاونات - تيسة","محلية","حزب التقدم والاشتراكية","عبداللـه الادريسي البوزيدي","7752","1"
"فاس- مكناس","تاونات","تاونات - تيسة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","التهامي بن احدش","5895","0"
"فاس- مكناس","تاونات","تاونات - تيسة","محلية","حزب الحركة الشعبية","ادريس مرون","5729","0"
"فاس- مكناس","تاونات","تاونات - تيسة","محلية","حزب العدالة والتنمية","عبد الحق السطي","5251","0"
"فاس- مكناس","تاونات","تاونات - تيسة","محلية","حزب الاستقلال","محمد جمال بوزيدي تيالي","4008","0"
"فاس- مكناس","تاونات","تاونات - تيسة","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","نجيب الكنوني","1599","0"
"فاس- مكناس","تاونات","تاونات - تيسة","محلية"," حزب النهضة والفضيلة","محمد الاصيلي","284","0"
"فاس- مكناس","تاونات","تاونات - تيسة","محلية","حزب اليسار الأخضر المغربي","رشيد الهادف","216","0"
"فاس- مكناس","تاونات","القرية - غفساي","محلية","حزب العدالة والتنمية","نور الدين قشيبل","16595","1"
